ime,latitude,longitude,altitude
82.69044852256775,-21.761314392089844,-41.33753967285156,0.0
83.12772965431213,-21.761314392089844,-41.33753967285156,0.0
83.32682275772095,-21.76129913330078,-41.3375358581543,0.0
83.52653503417969,-21.761295318603516,-41.3375358581543,0.0
83.72678399085999,-21.761293411254883,-41.3375358581543,0.0
83.92673230171204,-21.76129150390625,-41.33753204345703,0.0
84.12999701499939,-21.761289596557617,-41.33753204345703,0.0
84.3391170501709,-21.761287689208984,-41.33753204345703,0.0
84.54951047897339,-21.761287689208984,-41.33753204345703,0.0
84.75625491142273,-21.761287689208984,-41.33753204345703,0.0
84.95630121231079,-21.761287689208984,-41.33753204345703,0.0
85.15654754638672,-21.761287689208984,-41.33753204345703,0.0
85.36154055595398,-21.761287689208984,-41.33753204345703,0.0
85.56913733482361,-21.761287689208984,-41.33753204345703,0.0
85.86557722091675,-21.761287689208984,-41.33753204345703,0.0
86.0659282207489,-21.761287689208984,-41.33753204345703,0.0
86.27617454528809,-21.761287689208984,-41.33753204345703,0.0
86.47580432891846,-21.761287689208984,-41.33753204345703,0.0
86.680255651474,-21.761287689208984,-41.33753204345703,0.0
86.94750761985779,-21.761287689208984,-41.33753204345703,0.0
87.28643655776978,-21.761253356933594,-41.337520599365234,0.0
87.51932954788208,-21.761253356933594,-41.337520599365234,0.0
87.73190474510193,-21.761247634887695,-41.337520599365234,0.0
87.93965101242065,-21.761245727539062,-41.33751678466797,0.0
88.14851975440979,-21.761245727539062,-41.33751678466797,0.0
88.3550956249237,-21.761245727539062,-41.33751678466797,0.0
88.55529618263245,-21.761245727539062,-41.33751678466797,0.0
88.75949144363403,-21.761245727539062,-41.33751678466797,0.0
88.9682240486145,-21.761234283447266,-41.3375129699707,0.0
89.17828321456909,-21.761234283447266,-41.3375129699707,0.0
89.38815951347351,-21.761234283447266,-41.3375129699707,0.0
89.59942984580994,-21.761234283447266,-41.3375129699707,0.0
89.8085024356842,-21.761234283447266,-41.3375129699707,0.0
90.1819896697998,-21.761234283447266,-41.3375129699707,0.0
90.38815498352051,-21.761234283447266,-41.3375129699707,0.0
90.59895753860474,-21.761234283447266,-41.3375129699707,0.0
90.80833196640015,-21.761234283447266,-41.3375129699707,0.0
91.0186996459961,-21.761234283447266,-41.3375129699707,0.0
91.23100066184998,-21.761234283447266,-41.3375129699707,0.0
91.447918176651,-21.761234283447266,-41.3375129699707,0.0
91.6571774482727,-21.761198043823242,-41.33750534057617,0.0
91.86768507957458,-21.76119613647461,-41.33750534057617,0.0
92.0854229927063,-21.761192321777344,-41.33750534057617,0.0
92.34363746643066,-21.76119041442871,-41.33750915527344,0.0
92.54706287384033,-21.76119041442871,-41.33750915527344,0.0
92.7574417591095,-21.76119041442871,-41.33750915527344,0.0
92.9671881198883,-21.76119041442871,-41.33750915527344,0.0
93.17701554298401,-21.76119041442871,-41.33750915527344,0.0
93.38750147819519,-21.76119041442871,-41.33750915527344,0.0
93.59718704223633,-21.76119041442871,-41.33750915527344,0.0
94.10883140563965,-21.761165618896484,-41.3375129699707,0.0
94.41326928138733,-21.761165618896484,-41.3375129699707,0.0
94.61362075805664,-21.761165618896484,-41.3375129699707,0.0
94.81412625312805,-21.761165618896484,-41.3375129699707,0.0
95.01420617103577,-21.761165618896484,-41.3375129699707,0.0
95.21833157539368,-21.761165618896484,-41.3375129699707,0.0
95.42776799201965,-21.761165618896484,-41.3375129699707,0.0
95.63725090026855,-21.761165618896484,-41.3375129699707,0.0
95.84605193138123,-21.761165618896484,-41.3375129699707,0.0
96.05631709098816,-21.761165618896484,-41.3375129699707,0.0
